episode,reward,steps,loss
173,-205.0,206,3.3817500645674547
174,-222.0,223,3.5823419227728395
175,-204.0,205,2.9982255551873185
176,-128.0,129,2.3497176683226297
177,-178.0,179,1.9103802282716975
178,-84.0,85,2.21579987301546
179,-166.0,167,3.1416832490595517
180,-162.0,163,2.529010153621252
181,-170.0,171,2.5538189958410653
182,-127.0,128,2.094572718255222
183,-170.0,171,1.9057005424248545
184,-137.0,138,1.6585846141628597
185,-154.0,155,1.3803793176527945
186,-186.0,187,1.4411456871797694
187,-166.0,167,1.507907906692185
188,-146.0,147,1.8183552951228863
189,-176.0,177,2.451327548525428
190,-161.0,162,4.1690462386166605
191,-149.0,150,3.5185543886820474
192,-132.0,133,2.6536401940467664
193,-155.0,156,2.3919817419388356
194,-184.0,185,2.0732413478799767
195,-124.0,125,1.7592514324188233
196,-112.0,113,1.4808408354235962
197,-115.0,116,1.1990062666350398
198,-144.0,145,1.559080622730584
199,-117.0,118,1.1893795837285155
200,-139.0,140,1.1828793698123523
201,-102.0,103,1.4892910336985172
202,-133.0,134,1.6458700659559733
203,-107.0,108,2.1572996273084923
204,-122.0,123,2.9471773829886585
205,-99.0,100,3.134771282672882
206,-170.0,171,3.876968236694559
207,-145.0,146,2.9223016778083695
208,-170.0,171,3.0227780230561194
209,-231.0,232,3.070804490611471
210,-154.0,155,2.6319333984005837
211,-136.0,137,2.8836410071728005
212,-162.0,163,2.3374036788209085
213,-131.0,132,2.1098344858848685
214,-122.0,123,1.8210931798306906
215,-154.0,155,1.548587748312181
216,-144.0,145,2.070800042563471
217,-90.0,91,2.4828534375180253
218,-130.0,131,3.2101636615418294
219,-148.0,149,2.4958450346185055
220,-125.0,126,2.330874515431268
221,-163.0,164,1.9493135148432197
222,-120.0,121,1.4587807465683331
223,-109.0,110,1.1637937421148474
224,-108.0,109,1.3563291613661914
225,-117.0,118,1.0414588148311033
226,-94.0,95,1.151661991131933
227,-136.0,137,1.7430553284004657
228,-191.0,192,2.203001701583465
229,-191.0,192,2.3273003237942853
230,-125.0,126,2.220835956789198
231,-120.0,121,2.3672770005612334
232,-152.0,153,2.666018262797711
233,-134.0,135,2.435277483198378
234,-161.0,162,2.30950508809384
235,-169.0,170,2.353944027774474
236,-131.0,132,1.9760376652984908
237,-132.0,133,2.050103054907089
238,-81.0,82,1.9166760124811313
239,-127.0,128,2.11376040475443
240,-103.0,104,2.215340836116901
241,-128.0,129,1.8900117800217267
242,-98.0,99,1.6651889386803214
243,-156.0,157,1.6100242411255077
244,-98.0,99,1.4856870565751585
245,-121.0,122,1.4413168928662285
246,-133.0,134,1.380285455664592
247,-114.0,115,1.2916142023128012
248,-147.0,148,1.5959543404546943
249,-136.0,137,1.8572215603215851
250,-125.0,126,2.1412736546425593
251,-157.0,158,2.255592689106736
252,-150.0,151,2.7950040615157574
253,-135.0,136,2.4094214995994285
254,-126.0,127,2.1435027788943195
255,-156.0,157,1.9225463525504822
256,-147.0,148,1.70454627678201
257,-161.0,162,1.7863597509301739
258,-164.0,165,1.6800025827956921
259,-140.0,141,1.3505337217175368
260,-115.0,116,1.3908069308461815
261,-135.0,136,1.473680555163061
262,-182.0,183,1.5701228767796291
263,-92.0,93,2.050512324097336
264,-143.0,144,2.2331262164645724
265,-146.0,147,2.1933132114053584
266,-168.0,169,2.3004980157818316
267,-124.0,125,1.7730497488975525
268,-123.0,124,1.7816996507106289
269,-102.0,103,2.2861134265233014
270,-172.0,173,2.5356959001177306
271,-128.0,129,3.077733435834101
272,-147.0,148,2.1984497586617597
273,-165.0,166,1.8261376651654762
274,-126.0,127,1.697425828205319
275,-168.0,169,1.9747149577507606
276,-128.0,129,2.1314064194989757
277,-148.0,149,1.8386494459321834
278,-143.0,144,1.3543775050590436
279,-298.0,299,1.4817699465065894
280,-122.0,123,1.7088853377636855
281,-86.0,87,1.777320482950101
282,-114.0,115,1.936146875049757
283,-98.0,99,1.6338570406942656
284,-109.0,110,1.3799427232959054
285,-124.0,125,1.4540747141838073
286,-102.0,103,1.5022456964242805
287,-111.0,112,1.4215475608195578
288,-131.0,132,1.593997180913434
289,-182.0,183,1.977448815856475
290,-154.0,155,1.9685956516573506
291,-107.0,108,2.9068953141018197
292,-134.0,135,2.652821146558832
293,-126.0,127,2.298670698338606
294,-94.0,95,2.114406005959762
295,-106.0,107,2.1330723060625734
296,-124.0,125,1.887822412967682
297,-143.0,144,1.9855862355066671
298,-143.0,144,1.8128326526946492
299,-84.0,85,1.581086235186633
300,-114.0,115,1.817768252932507
301,-106.0,107,2.1261315585296843
302,-114.0,115,2.165231041804604
303,-88.0,89,1.4721675200408764
304,-126.0,127,1.5934874574969133
305,-116.0,117,1.6884463913420327
306,-116.0,117,1.9942503163957188
307,-131.0,132,2.738672037467812
308,-169.0,170,2.5356397947844336
309,-159.0,160,2.5694584775716067
310,-143.0,144,2.5536639760765762
311,-139.0,140,1.9981585204601289
312,-168.0,169,1.7830354063468572
313,-114.0,115,1.9037896399912626
314,-106.0,107,1.7328783279267428
315,-167.0,168,1.995612923942861
316,-143.0,144,2.1493617561128406
317,-142.0,143,3.198158961076003
318,-109.0,110,3.7178595824675127
319,-101.0,102,2.528143134771609
320,-127.0,128,2.323347942903638
321,-114.0,115,1.9506821948549022
322,-101.0,102,1.9532450922563964
323,-97.0,98,1.6222517362662725
324,-81.0,82,1.5970960383008166
325,-106.0,107,1.6016698474081876
326,-84.0,85,1.257492538059459
327,-143.0,144,1.7336358423862193
328,-110.0,111,1.6171248845151953
329,-89.0,90,1.7570251809226143
330,-155.0,156,1.9386089348640196
331,-123.0,124,2.075065821889908
332,-135.0,136,2.5270661168238697
333,-107.0,108,2.539826581875483
334,-125.0,126,2.3550727272790577
335,-130.0,131,2.1318889501440617
336,-166.0,167,2.3893821442912437
337,-117.0,118,2.021229019609548
338,-121.0,122,2.0627677777751545
339,-106.0,107,2.426363270416438
340,-120.0,121,2.2527690864791556
341,-109.0,110,1.7457798345522446
342,-170.0,171,2.0804179582679483
343,-92.0,93,2.175210299030427
344,-122.0,123,2.051663681985886
345,-100.0,101,2.932393042167815
346,-117.0,118,4.32739648677535
347,-191.0,192,2.477435757095615
348,-118.0,119,2.252037258709178
349,-157.0,158,1.723642591434189
350,-120.0,121,1.7800438167635075
351,-123.0,124,1.7626743138797822
352,-123.0,124,1.6697028130292892
353,-73.0,74,1.4797451000761341
354,-106.0,107,1.6967145672468382
355,-105.0,106,1.3799952220804286
356,-100.0,101,1.7103059828871547
357,-110.0,111,1.943714467254845
358,-115.0,116,2.5183197259902954
359,-119.0,120,2.6885618140300114
360,-144.0,145,2.1423223511926057
361,-213.0,214,2.399560679899198
362,-117.0,118,2.4890337182303606
363,-86.0,87,2.1937554595114173
364,-141.0,142,1.7781688298138094
365,-116.0,117,1.9357549206823366
366,-108.0,109,1.8139964249155938
367,-122.0,123,1.759855678411034
368,-86.0,87,1.8495707964075023
369,-105.0,106,1.9311388208056397
370,-91.0,92,2.1276117997324984
371,-197.0,198,2.563291319692978
372,-136.0,137,2.6317989156193975
373,-103.0,104,2.4869967825137653
374,-106.0,107,2.1486915494794046
375,-111.0,112,1.9517067042844636
376,-91.0,92,1.90628217873366
377,-99.0,100,1.8492016714811326
378,-87.0,88,2.1358021558685736
379,-109.0,110,2.6007879788225345
380,-130.0,131,2.634821621971276
381,-123.0,124,1.9961389610844273
382,-129.0,130,1.7515485410506908
383,-81.0,82,1.8090472410364848
384,-94.0,95,1.7417836421414425
385,-95.0,96,1.489683906858166
386,-124.0,125,1.9066001520156861
387,-108.0,109,2.037049317578657
388,-107.0,108,1.7530096852117114
389,-216.0,217,1.6492000496881898
390,-123.0,124,2.659469440819756
391,-69.0,70,1.5929386683872768
392,-93.0,94,1.6396459518594946
393,-134.0,135,1.5115620617513303
394,-122.0,123,1.764901228551942
395,-95.0,96,2.2793916140993438
396,-122.0,123,2.248821694676469
397,-129.0,130,2.3976933034566734
398,-500.0,500,2.4167108926773073
399,-117.0,118,2.0419617886260406
400,-113.0,114,1.896542194119671
401,-112.0,113,2.1370321543870774
402,-79.0,80,3.2393302738666536
403,-135.0,136,1.8913031251114958
404,-105.0,106,1.7173240921407376
405,-91.0,92,2.063064191976319
406,-107.0,108,1.9206367239907935
407,-423.0,424,1.9184035516150717
408,-161.0,162,2.362361406838452
409,-96.0,97,2.011312163367714
410,-110.0,111,2.1564495923282863
411,-118.0,119,2.1270510544296073
412,-111.0,112,2.3824468201824596
413,-93.0,94,2.3585582267730794
414,-111.0,112,1.9282730030161994
415,-82.0,83,1.8025727175086377
416,-114.0,115,2.067011136594026
417,-92.0,93,2.141564526224649
418,-124.0,125,1.718310423374176
419,-87.0,88,1.9157917933030562
420,-111.0,112,1.694252632824438
421,-220.0,221,1.8518559930011698
422,-97.0,98,1.803689833198275
423,-132.0,133,2.101016510249977
424,-118.0,119,1.8844334793691875
425,-82.0,83,2.7361418511494096
426,-78.0,79,2.685877012301095
427,-111.0,112,2.8916458035154
428,-193.0,194,2.8287017695682564
429,-117.0,118,3.411337739330227
430,-102.0,103,2.472886246384926
431,-138.0,139,2.4244911130383717
432,-86.0,87,2.3228988969463042
433,-88.0,89,2.242310069250257
434,-150.0,151,2.349832051637157
435,-109.0,110,1.7712956645271996
436,-108.0,109,2.0351137666527284
437,-130.0,131,2.150237750006086
438,-88.0,89,2.561443933610166
439,-153.0,154,2.4351016666207994
440,-95.0,96,2.7637572679668665
441,-176.0,177,2.6739685498388472
442,-144.0,145,2.405563782823497
443,-88.0,89,2.648939725388302
444,-92.0,93,2.561735107052711
445,-92.0,93,2.5436972950094487
446,-110.0,111,2.282936896289791
447,-95.0,96,2.1102561112493277
448,-104.0,105,2.7457615755853197
449,-85.0,86,2.769853745089021
450,-82.0,83,2.7469358207231545
451,-111.0,112,2.608363817845072
452,-185.0,186,2.4276941658989077
453,-120.0,121,2.2713944734620655
454,-98.0,99,2.1200063373103286
455,-87.0,88,2.497209108688615
456,-111.0,112,2.7789081851286546
457,-109.0,110,1.9329264732924374
458,-105.0,106,2.385842797891149
459,-89.0,90,2.5290881474812825
460,-137.0,138,2.822302920230921
461,-124.0,125,2.426160705566406
462,-124.0,125,2.7479512591362
463,-110.0,111,3.100260068704416
464,-150.0,151,3.0519479931585045
465,-194.0,195,2.5737707254214164
466,-102.0,103,2.348269842782067
467,-114.0,115,2.914976066091786
468,-97.0,98,2.0770627698119806
469,-79.0,80,2.1558264292776586
470,-93.0,94,2.2582000747640083
471,-76.0,77,1.9293604330583052
472,-110.0,111,2.462549450966689
473,-129.0,130,2.5037444068835333
474,-105.0,106,2.663196659875366
475,-94.0,95,2.628690399621662
476,-108.0,109,2.1717179767582393
477,-75.0,76,1.9420813086785769
478,-113.0,114,2.403031117037723
479,-83.0,84,2.6065442093781064
480,-124.0,125,2.943510763168335
481,-142.0,143,2.3558541307082543
482,-98.0,99,2.471379072377176
483,-102.0,103,2.555492548687944
484,-140.0,141,1.9042043728185885
485,-167.0,168,1.9388886076353846
486,-198.0,199,1.9962389861519014
487,-86.0,87,1.7358621194444854
488,-105.0,106,1.9474360543601918
489,-93.0,94,2.159621205101622
490,-84.0,85,2.3204545119229487
491,-146.0,147,2.638884265406602
492,-138.0,139,3.314212171293849
493,-133.0,134,2.240656918554164
494,-85.0,86,2.1245944590069525
495,-128.0,129,2.0747805177703382
496,-98.0,99,2.087330373850736
497,-103.0,104,1.867798934189173
498,-94.0,95,1.7608308302728752
499,-76.0,77,1.7216580409508246
500,-86.0,87,1.5247402081544372
