episode,reward,steps,loss
95,-178.0,179,2.6001874598044923
96,-304.0,305,3.417853606919773
97,-211.0,212,4.048962928214163
98,-162.0,163,3.491490993031695
99,-140.0,141,2.7864170886100608
100,-165.0,166,2.4942042734249528
101,-164.0,165,2.4677367846171063
102,-166.0,167,2.488222228195853
103,-144.0,145,2.9811015688139815
104,-188.0,189,2.575937488407054
105,-147.0,148,2.246947290526854
106,-161.0,162,2.8601362190128845
107,-158.0,159,3.300435813717872
108,-195.0,196,3.9679906568965135
109,-117.0,118,2.72072501556348
110,-167.0,168,3.0635751407770884
111,-227.0,228,2.859634571430976
112,-166.0,167,3.162980424429842
113,-163.0,164,3.1050527815411733
114,-163.0,164,3.5103713019592004
115,-142.0,143,3.4529479333570787
116,-190.0,191,3.1849057237515277
117,-148.0,149,3.2542773325171246
118,-201.0,202,3.0176228308441617
119,-192.0,193,2.589011708689477
120,-175.0,176,2.864840380847454
121,-176.0,177,2.509425405728615
122,-173.0,174,2.438408286407076
123,-182.0,183,2.341053283605419
124,-200.0,201,2.539370672619758
125,-159.0,160,2.5484677173197268
126,-150.0,151,2.4875852966940166
127,-121.0,122,2.219595740564534
128,-118.0,119,2.035747952821876
129,-153.0,154,2.3739798103834127
130,-156.0,157,2.2664865817234015
131,-243.0,244,3.3595027073484953
132,-145.0,146,2.431896497941997
133,-120.0,121,1.9199279438365588
134,-136.0,137,2.5273750428735773
135,-136.0,137,3.1379729300519847
136,-111.0,112,2.578122458819832
137,-145.0,146,3.1879130079321665
138,-159.0,160,2.605124278739095
139,-202.0,203,2.69893757668622
140,-145.0,146,2.5741001959532905
141,-171.0,172,2.4781845745652222
142,-102.0,103,2.3225963092544704
143,-168.0,169,2.4469706726497447
144,-233.0,234,2.655524589567103
145,-115.0,116,2.6659929176856734
146,-100.0,101,2.6389851711764196
147,-150.0,151,2.526416998430593
148,-77.0,78,2.854310332200466
149,-153.0,154,2.9894831405057536
150,-139.0,140,2.547039144379752
151,-155.0,156,2.9085954091487785
152,-181.0,182,2.3461734855568017
153,-134.0,135,2.0068701028823854
154,-107.0,108,2.1593567960792117
155,-114.0,115,2.4345125436782835
156,-156.0,157,2.62689726595666
157,-167.0,168,2.1858907703842436
158,-162.0,163,2.1151253204404212
159,-108.0,109,1.5534449000971033
160,-94.0,95,1.8152540037506506
161,-125.0,126,2.192661238095117
162,-136.0,137,1.9840636035821733
163,-140.0,141,2.5935612714036984
164,-124.0,125,2.6312412700653076
165,-133.0,134,2.4375882335563204
166,-90.0,91,1.884396527494703
167,-192.0,193,2.078458125418332
168,-134.0,135,2.109083005234047
169,-90.0,91,2.036037403803605
170,-120.0,121,2.4215399647547193
171,-81.0,82,2.7567886077776187
172,-104.0,105,1.8836007538295927
173,-155.0,156,2.1877885499061684
174,-131.0,132,2.2670152805971377
175,-73.0,74,1.7455251861262966
176,-126.0,127,1.513202205417663
177,-98.0,99,1.7666910730227074
178,-114.0,115,1.9007984140644902
179,-111.0,112,2.4584586918354034
180,-185.0,186,2.8878022900191684
181,-171.0,172,2.5064247992149618
182,-136.0,137,2.2788892501462117
183,-125.0,126,1.9898692809400105
184,-123.0,124,2.234811399252184
185,-146.0,147,1.8180802375280938
186,-155.0,156,1.7165670983302288
187,-94.0,95,1.8090088687444987
188,-120.0,121,1.9124680629446487
189,-107.0,108,2.1968289966936463
190,-90.0,91,2.405356445155301
191,-133.0,134,2.729217152097332
192,-238.0,239,2.325821326367526
193,-81.0,82,1.8630258768070034
194,-152.0,153,1.7266286299898734
195,-139.0,140,1.7008633013282504
196,-149.0,150,1.5580088951190312
197,-110.0,111,1.6999819541836645
198,-214.0,215,1.9265519003535425
199,-101.0,102,1.7338714774917154
200,-128.0,129,1.664547630520754
201,-115.0,116,1.7572928708175133
202,-93.0,94,2.131469691687442
203,-138.0,139,2.079254517881133
204,-93.0,94,1.9820859134197235
205,-134.0,135,1.8694567287409747
206,-91.0,92,1.89413044763648
207,-105.0,106,2.1931837268595427
208,-115.0,116,1.8641491609400715
209,-98.0,99,1.6132752491970255
210,-115.0,116,1.4143612677681034
211,-70.0,71,1.7918941756369362
212,-152.0,153,1.8519118221756679
213,-101.0,102,2.0921036811435925
214,-123.0,124,2.1503893459035504
215,-120.0,121,1.7008584890483824
216,-143.0,144,1.9447304730614026
217,-101.0,102,1.9455966733249963
218,-126.0,127,2.123155835106617
219,-120.0,121,1.9689050341440626
220,-131.0,132,1.8458512592496295
221,-163.0,164,1.7215325178169623
222,-135.0,136,1.662010379573878
223,-110.0,111,1.4543625889597713
224,-132.0,133,1.7649966859279718
225,-206.0,207,1.6517058913258538
226,-121.0,122,2.030416836992639
227,-129.0,130,2.4706559483821575
228,-195.0,196,2.8720250604104023
229,-136.0,137,2.4228759521115437
230,-108.0,109,2.110575355521036
231,-109.0,110,1.85371663516218
232,-142.0,143,1.7055104887568868
233,-102.0,103,1.7615882140918844
234,-128.0,129,1.5144890717757764
235,-126.0,127,1.217452654688377
236,-103.0,104,1.1800430835439608
237,-500.0,500,1.3861697935461998
238,-85.0,86,1.5739251167275186
239,-106.0,107,1.5117465458183645
240,-140.0,141,1.6386882743091449
241,-87.0,88,1.906276586380872
242,-110.0,111,1.7429367013879724
243,-102.0,103,1.897740309678235
244,-106.0,107,1.5374585217404588
245,-109.0,110,1.6830213963985443
246,-115.0,116,2.15412433342687
247,-119.0,120,2.0746627420187
248,-104.0,105,2.04358054683322
249,-75.0,76,1.7505378229053397
250,-94.0,95,1.5603643091101396
251,-107.0,108,1.674454942897514
252,-137.0,138,1.6819895488628442
253,-89.0,90,1.9918883992566003
254,-131.0,132,2.2072207218769826
255,-152.0,153,2.480990758129195
256,-117.0,118,2.593089577505144
257,-163.0,164,2.7429733138258863
258,-105.0,106,2.064395348980742
259,-157.0,158,2.173345167802859
260,-133.0,134,1.7982687785554288
261,-110.0,111,1.7652765888351578
262,-124.0,125,1.654066696166992
263,-126.0,127,2.2672295091659067
264,-119.0,120,2.3092747648557026
265,-158.0,159,2.199146087814427
266,-74.0,75,1.7036613027254741
267,-111.0,112,1.894950426050595
268,-89.0,90,1.7623955984910329
269,-86.0,87,1.7298133667858167
270,-105.0,106,1.7590942737066522
271,-86.0,87,1.6266772150993347
272,-134.0,135,1.7383333391613431
273,-81.0,82,1.7754082599791086
274,-125.0,126,1.7976622075315505
275,-121.0,122,1.8159511274978763
276,-109.0,110,2.224841092933308
277,-116.0,117,1.9424372269557073
278,-105.0,106,2.2907838394057074
279,-128.0,129,2.4165754211965456
280,-140.0,141,2.43205848188265
281,-112.0,113,2.4517321280673543
282,-137.0,138,2.172310027955235
283,-123.0,124,1.5555072412375481
284,-124.0,125,1.7967670660018922
285,-90.0,91,1.9723017772475442
286,-139.0,140,1.8535260187728064
287,-120.0,121,1.4574584896899452
288,-97.0,98,1.2134448435841774
289,-91.0,92,1.2722746989001399
290,-80.0,81,1.404252811714455
291,-77.0,78,1.6260922352472942
292,-128.0,129,2.315407871275909
293,-91.0,92,2.599431348235711
294,-122.0,123,2.40235788260049
295,-127.0,128,2.2998377536423504
296,-114.0,115,2.6052688308384107
297,-118.0,119,1.93698093570581
298,-137.0,138,2.2717451207015826
299,-129.0,130,2.1285347328736233
300,-195.0,196,2.0943879010725994
301,-142.0,143,1.9470596938700109
302,-114.0,115,1.6284326848776445
303,-122.0,123,1.6366018333086154
304,-148.0,149,2.0808782177483476
305,-135.0,136,2.3468915798208294
306,-127.0,128,2.007851791102439
307,-156.0,157,1.9867894467274854
308,-125.0,126,1.5670225993981437
309,-115.0,116,1.5835744353203938
310,-100.0,101,1.502131177647279
311,-87.0,88,1.2438374879685314
312,-162.0,163,1.3980597133285428
313,-85.0,86,1.3374074087586514
314,-108.0,109,1.495197566824222
315,-115.0,116,1.9358048567484165
316,-85.0,86,1.9701951250087384
317,-168.0,169,2.255861789517149
318,-114.0,115,2.201338401566381
319,-89.0,90,1.5588224384519789
320,-160.0,161,1.9059361878389156
321,-127.0,128,1.9659035759977996
322,-121.0,122,1.7599420962763614
323,-114.0,115,1.8450876292975054
324,-140.0,141,1.8026627843261611
325,-143.0,144,2.0898984720309577
326,-88.0,89,2.0166459525569103
327,-135.0,136,1.6195244197459782
328,-122.0,123,1.5451459603581001
329,-137.0,138,1.3283096623161565
330,-116.0,117,1.2195720721004355
331,-84.0,85,1.198294007427552
332,-82.0,83,1.5254255648118904
333,-91.0,92,1.2427338646805806
334,-86.0,87,1.333063796333883
335,-111.0,112,1.3468123961772238
336,-91.0,92,1.6355842740639397
337,-197.0,198,1.7282622926162952
338,-135.0,136,1.6146179744425941
339,-95.0,96,1.6871787253767252
340,-114.0,115,1.771609622499217
341,-142.0,143,1.7841063583647454
342,-110.0,111,1.4538327654202778
343,-342.0,343,1.334955188519058
344,-137.0,138,1.52094070850939
345,-83.0,84,1.3382417836359568
346,-113.0,114,1.1608324714919978
347,-107.0,108,1.4228023555543687
348,-89.0,90,1.6257364153862
349,-100.0,101,1.830317505515448
350,-112.0,113,1.8423249827022046
351,-97.0,98,1.526383570262364
352,-113.0,114,1.5890997873063673
353,-109.0,110,1.201554598049684
354,-147.0,148,1.2519191771342948
355,-82.0,83,1.4198508147733757
356,-139.0,140,1.454040309361049
357,-82.0,83,1.9405538820358643
358,-95.0,96,1.7374517396092415
359,-119.0,120,1.234597279628118
360,-106.0,107,1.2668590306121612
361,-102.0,103,1.3305285639554552
362,-79.0,80,1.1295489128679037
363,-102.0,103,1.079956050058013
364,-97.0,98,1.0506075584158605
365,-97.0,98,1.2768892682328516
366,-77.0,78,1.4062503652694898
367,-107.0,108,1.5503674331638548
368,-96.0,97,1.8571924899042267
369,-101.0,102,1.5962232029905505
370,-122.0,123,2.0377841451303746
371,-146.0,147,1.5634638873898252
372,-71.0,72,1.3696949465407267
373,-117.0,118,1.5650616798360468
374,-99.0,100,1.452520688176155
375,-121.0,122,1.8117637072430282
376,-107.0,108,1.7329966994347397
377,-110.0,111,1.6199482754544094
378,-102.0,103,1.880360068626774
379,-105.0,106,1.7101383940228876
380,-117.0,118,1.5513507890499245
381,-111.0,112,2.0397605762950013
382,-108.0,109,1.8887530198884666
383,-119.0,120,1.8286513979236285
384,-140.0,141,2.0385098068426686
385,-123.0,124,2.2145994171019523
386,-116.0,117,1.8445139996006958
387,-114.0,115,1.6526076954344044
388,-134.0,135,1.4610375814967684
389,-107.0,108,1.280093029141426
390,-81.0,82,1.4205104432454922
391,-132.0,133,1.3282657816894072
392,-100.0,101,1.612322501026758
393,-126.0,127,1.3694815720160176
394,-94.0,95,1.2846856211361133
395,-86.0,87,1.1593427808805443
396,-79.0,80,1.0078999217599631
397,-113.0,114,1.2922500622899908
398,-85.0,86,1.242185607899067
399,-99.0,100,1.5070241159200668
400,-109.0,110,1.514279408346523
401,-109.0,110,1.20498427586122
402,-90.0,91,1.1885090797812075
403,-124.0,125,1.2878666450977325
404,-81.0,82,1.3246478322075634
405,-119.0,120,2.1164723296960193
406,-89.0,90,1.732614243030548
407,-90.0,91,1.4399962156683535
408,-76.0,77,1.4609635325221273
409,-113.0,114,1.6976907786570097
410,-149.0,150,1.6375020869572958
411,-87.0,88,1.6873879425904967
412,-105.0,106,1.4550897737718977
413,-126.0,127,1.752035740792282
414,-121.0,122,1.819411474661749
415,-113.0,114,1.5886890302624619
416,-107.0,108,1.5833551798153807
417,-100.0,101,1.2537206526439968
418,-80.0,81,1.120139197066978
419,-117.0,118,1.021702616901721
420,-91.0,92,0.9988472079453261
421,-77.0,78,1.152124406817632
422,-107.0,108,1.755775781141387
423,-106.0,107,2.0554088420957046
424,-118.0,119,1.478025961823824
425,-89.0,90,1.231471985578537
426,-98.0,99,1.0598776051492402
427,-84.0,85,0.9069314213360057
428,-93.0,94,1.10765444788527
429,-109.0,110,1.2051117512312803
430,-116.0,117,1.6736756573375473
431,-131.0,132,2.690206142989072
432,-164.0,165,2.053024863835537
433,-149.0,150,1.947032216389974
434,-167.0,168,2.091441442569097
435,-111.0,112,2.006769807743175
436,-166.0,167,1.5860345092362274
437,-88.0,89,1.626370253857602
438,-206.0,207,1.9038385541542717
439,-132.0,133,1.5346125337414276
440,-106.0,107,1.584734286660346
441,-129.0,130,1.4561983259824607
442,-104.0,105,1.5745187946728298
443,-87.0,88,1.4606199047782205
444,-86.0,87,1.4707535861552448
445,-106.0,107,1.3182478162729852
446,-82.0,83,1.016610613788467
447,-92.0,93,1.0536784888595663
448,-111.0,112,1.0084360449441843
449,-119.0,120,1.1213755143185458
450,-98.0,99,1.3070734486435398
451,-115.0,116,1.4411688303125316
452,-124.0,125,1.2342306435108186
453,-83.0,84,0.9968499012646221
454,-132.0,133,1.1920658712996577
455,-90.0,91,1.5088162559729357
456,-76.0,77,1.746450055729259
457,-95.0,96,1.9233628554890554
458,-115.0,116,1.8366521391375312
459,-116.0,117,1.9063125588955023
460,-82.0,83,1.5158836762589145
461,-102.0,103,1.2897555281236335
462,-121.0,122,1.2580135479325154
463,-81.0,82,1.5659085163256017
464,-130.0,131,1.5025022038976654
465,-103.0,104,1.2108837727170725
466,-290.0,291,1.391555545051483
467,-104.0,105,1.4783216419674101
468,-108.0,109,1.4393317382270043
469,-90.0,91,1.2621274747691311
470,-106.0,107,1.279008670945034
471,-97.0,98,1.3955530724963363
472,-98.0,99,1.4305701827762103
473,-86.0,87,1.6456348930282154
474,-83.0,84,1.2587337430034364
475,-103.0,104,1.1839685829786153
476,-74.0,75,1.3539021492004395
477,-119.0,120,1.7331665873527526
478,-112.0,113,1.5587109211271843
479,-104.0,105,1.9310974717140197
480,-94.0,95,1.8413349490416677
481,-146.0,147,1.712073989871408
482,-112.0,113,1.5663970550604627
483,-91.0,92,1.4839394610861074
484,-125.0,126,1.6974179557864628
485,-118.0,119,1.4076089688709803
486,-105.0,106,1.1119798210994252
487,-89.0,90,1.2647794432110258
488,-113.0,114,1.2322934371860403
489,-119.0,120,1.3961440657575925
490,-98.0,99,1.6618897096075194
491,-119.0,120,2.1036933049559594
492,-104.0,105,2.3275447266442435
493,-89.0,90,2.185993344253964
494,-95.0,96,1.755393449217081
495,-128.0,129,2.235849663268688
496,-95.0,96,1.9559668724735577
497,-106.0,107,1.8698889891677928
498,-84.0,85,1.4347941847408519
499,-81.0,82,1.3569992031992935
500,-103.0,104,1.4445390813052654
